_id;stationSupervisedRef;chargePointSupervisedRef;plugSupervisedRef;startDate;startingMediumCode;stopDate;stopReason;stoppingMediumCode
59155dc9e4b069e65310edaf;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*1*_;FR*SOD*X*BELI*49*1*1*6;1494572472;42b8d7aaa4881;1494574130;End Of Charge;
59155b5be4b069e65310e0a2;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*1*_;FR*SOD*X*BELI*47*1*1*4;1494571840;4a6327aaa4880;1494572789;End Of Charge;
59154c15e4b069e653106422;FR*SOD*S*BELI*21*1*_*_;FR*SOD*E*BELI*21*1*3*_;FR*SOD*X*BELI*21*1*3*4;1494567937;42b8d7aaa4881;1494568617;Badge;42b8d7aaa4881
59154bc8e4b069e653106223;FR*SOD*S*BELI*21*1*_*_;FR*SOD*E*BELI*21*1*3*_;FR*SOD*X*BELI*21*1*3*4;1494567854;42b8d7aaa4881;1494567909;End Of Charge;
59154829e4b069e65310520c;FR*SOD*S*BELI*49*1*_*_;FR*SOD*E*BELI*49*1*1*_;FR*SOD*X*BELI*49*1*1*6;1494566926;435d1821d4e80;1494568916;Badge;435d1821d4e80
591545d8e4b069e653104b1e;FR*SOD*S*BELI*3*1*_*_;FR*SOD*E*BELI*3*1*2*_;FR*SOD*X*BELI*3*1*2*1;1494566333;4eead7aaa4880;1494572143;Badge;4eead7aaa4880
59153956e4b069e653102726;FR*SOD*S*BELI*20*1*_*_;FR*SOD*E*BELI*20*1*1*_;FR*SOD*X*BELI*20*1*1*6;1494563131;4c4f99aab4880;1494563997;Badge;4c4f99aab4880
591533fbe4b069e653101972;FR*SOD*S*BELI*10*1*_*_;FR*SOD*E*BELI*10*1*1*_;FR*SOD*X*BELI*10*1*1*3;1494561744;4dcddd21a4e80;1494563318;Badge;4dcddd21a4e80
591502e0e4b069e6530fa124;FR*SOD*S*BELI*47*1*_*_;FR*SOD*E*BELI*47*1*3*_;FR*SOD*X*BELI*47*1*3*2;1494549190;47aae821d4e80;1494550572;Badge;47aae821d4e80
5914f7ece4b069e6530f85e0;FR*SOD*S*BELI*16*1*_*_;FR*SOD*E*BELI*16*1*1*_;FR*SOD*X*BELI*16*1*1*2;1494546373;48da37aaa4880;1494548120;Badge;48da37aaa4880
